Agent Index,Interacting Agent Index,Time Interval,Intensity
22,5,7.878601908928444,0.23591465376771603
17,21,4.176069305982264,0.22675809328613417
23,64,5.836861302873443,0.842296355683729
14,96,9.2528904652469,0.9903361140149418
66,63,3.633348269759119,0.6190000770338965
76,95,2.1466416475623773,0.3343571652697944
39,39,6.484319651640962,0.5862981497241222
91,49,9.463864120991214,0.7337464059233003
88,87,9.559302830974904,0.431018676876188
43,4,5.480703235628498,0.4149938147536806
23,64,1.4930038390268385,0.3055611398918169
80,96,8.56656485805819,0.03695600056359405
3,52,9.438189395104303,0.6613397019028757
45,45,0.3385021280694245,0.9594257631479303
5,91,7.337205749934894,0.23665882339211852
23,63,2.556908077543646,0.6195523193003822
37,75,1.5652427745823883,0.19688726028804537
41,90,9.210580300244851,0.47343701880903366
26,44,8.091996630215077,0.9329783865575282
78,76,0.9029910946524711,0.2520732067164827
32,39,9.502575605775398,0.7059271175380615
46,83,2.650666709316475,0.9598129928827619
12,60,3.3677195224926093,0.6677327768389071
57,15,9.967348172517143,0.13652291872922173
53,55,2.7821968168654387,0.5208675080974766
31,11,5.996083136477717,0.032167818679386895
15,50,9.119802828303207,0.740041096405791
47,88,7.730688763736371,0.8335424520229825
40,3,3.1402112757384772,0.325648275138425
95,15,9.224714680809944,0.628159931673572
48,59,2.235164963149198,0.07308533379084947
14,10,1.7493042288732918,0.7188918842511205
2,94,8.500082215674654,0.6971742096919596
76,28,6.167127608519392,0.4882775709794075
40,74,0.9378465976612516,0.5352352038225276
68,33,4.02160726241582,0.18092638875479505
4,81,0.8435912614631791,0.8134511775994662
75,96,0.48813685693961495,0.35921348666920205
30,24,8.367168226274357,0.4186094505484871
41,87,7.934029002842412,0.24311329745288002
16,92,9.022732814910476,0.0644568519282207
24,35,0.05081357948469645,0.9766330524917255
92,47,1.9871504377752025,0.4236509655712286
95,85,6.965044379699186,0.4164192495940735
85,75,5.920125344956996,0.3571691129970992
27,63,5.231822541457247,0.5763250205095065
94,99,8.186014029660942,0.1873680456965603
35,14,8.842321930439338,0.6914557210711818
47,99,1.8936086041801958,0.8241744680664862
82,85,7.4516624212465175,0.37977214282484373
63,38,5.6679311540662844,0.5870210521571807
49,78,1.4583775218471517,0.40789494780851
19,92,8.272710354269957,0.01510956595190771
63,32,5.014920798748519,0.6190911466686122
58,22,9.291784076863895,0.5278435313687764
99,44,9.404495932666597,0.12394031393936089
84,5,9.471216070843047,0.4617605822311639
70,3,0.3127770010949116,0.4586968729507982
56,52,2.118618433268619,0.9598156616192715
0,30,4.1604289953614675,0.06118493899546251
11,98,2.094281353605132,0.5671425957577698
83,16,5.409056735715461,0.5522465000802793
59,77,7.3018349016210475,0.4411681874767456
87,84,4.297602499610301,0.6606612100837075
24,82,8.703227473902059,0.24816313122829547
8,17,9.881335970863155,0.7372028045619192
57,45,3.0421481752462167,0.9220644414997381
25,51,2.8318676741985094,0.17274063158369635
81,55,5.982965030453451,0.4030558809091074
34,83,0.9496983148652871,0.1972533978650779
77,82,9.450858912138537,0.8902608160570578
67,67,8.541215671219364,0.6054648584186777
61,26,1.273881512852908,0.8920259685258057
81,84,6.537255388318771,0.14273341447393684
32,63,2.2492033677892485,0.2635399784530734
54,12,5.015665075859089,0.9760291852402665
39,29,0.9720289564997708,0.751624109315464
44,10,3.1967424442034575,0.9261684399456217
5,27,9.638578651633233,0.025744158041887677
13,7,1.0495631482562595,0.1763020690027689
25,1,7.318041186918891,0.2660712572620977
68,77,0.661064030367261,0.8113263408299739
61,31,2.086520532918268,0.5836815030974709
99,36,0.7452945382105514,0.5962957198475366
36,94,3.1473031412524275,0.09020370662868249
43,65,8.199437036804241,0.16727932583603655
55,90,0.2788815969078795,0.5652547264063745
96,79,2.0942595124549745,0.4177218581346781
53,58,0.11674225685999073,0.045822880896703166
61,38,8.947250838661127,0.5985280010784692
72,93,1.608352416803297,0.8275548872587903
54,71,5.537359714324656,0.04609328096412524
42,88,3.5254427086643747,0.01012283290285143
10,81,6.074730274213456,0.4514193847375326
89,5,6.243225056617599,0.4477443605757918
80,48,2.656354085942972,0.621063753511448
18,2,3.282177365537975,0.9144047329111987
53,36,9.319684972618273,0.08063909401706593
