Agent Index,Interacting Agent Index,Time Interval,Intensity
85,24,8.321777043104493,0.536579378508093
62,76,7.7095256085339345,0.3829852909795268
97,68,6.720884566803925,0.3390071114792286
60,77,4.533234610599038,0.8113433047634149
26,10,8.06790434062078,0.30299925326446464
47,43,8.69852562934309,0.7895856290622782
78,27,3.6823345284575018,0.6433166905984297
82,95,2.9028972238732917,0.5743434116842108
48,50,1.2885001947678354,0.5845643239525443
24,92,5.10702514748865,0.8295933418361403
4,70,3.697077445626795,0.7706536847343546
19,48,9.705052235091756,0.270603140864078
11,35,1.6398273857230894,0.5619636810964064
64,82,8.60868600219238,0.5136674086504184
24,73,4.747910218034176,0.9698540725625405
77,39,9.537053731100741,0.3184912393594964
26,65,6.623026331783141,0.12464013667280971
18,6,3.118879056544123,0.1687671012080162
25,88,1.661248992411558,0.0027643427331558446
30,16,1.7496507474499778,0.7533736018848727
14,68,4.7877230911941435,0.8567674787579299
90,35,4.017104747627666,0.3475651824665301
50,90,7.885812663252305,0.15224668925837392
88,69,3.527703312016046,0.321127267891277
60,76,4.367915897127837,0.855080625730378
65,1,1.2124336273196634,0.09352156937936174
41,44,2.1441067147164086,0.8308344029216161
75,37,5.23272398959814,0.12124510374511377
87,47,4.538318227134673,0.9102798004594629
65,93,8.049689874685107,0.6156585039063263
27,58,0.3047661250962619,0.7169403094641904
83,16,9.20113436803063,0.07680089025478865
52,32,3.3875605244645546,0.44228488826006074
5,90,7.7095709383023046,0.9799160115631094
52,97,3.6345203156375074,0.7827122469716974
12,58,4.838114696803647,0.05473584699724787
10,72,0.508058948403507,0.9765336364302032
17,50,4.027819358150032,0.24275873502950995
14,97,9.524236590404163,0.11350964370743688
11,77,3.527122966633823,0.5955015777009192
91,45,4.772816223394329,0.7847202464900873
78,67,6.20973216289181,0.8563825326861786
0,64,0.9431439754563342,0.5482371426367199
58,16,6.549678084867544,0.7318436530470492
7,1,8.399829627881095,0.4050885728277188
92,79,2.5015507201515397,0.6365583371748141
88,12,9.988248273349624,0.91778648665744
36,78,3.5159152629245307,0.2713837465739497
51,55,9.375528856307408,0.3026126573046497
92,16,4.027980101435947,0.9242330260173324
3,39,7.560986956014491,0.3032799651405086
69,93,8.318737374058491,0.9468290390539934
56,19,8.769740801633382,0.7910807429615233
3,78,4.85867456393448,0.9293999905478831
43,34,7.62621241841282,0.4909205436131492
38,70,0.8485749761563488,0.8174025274111226
97,21,1.4620852192773992,0.28112583098770594
78,0,3.6170753191985927,0.08955589947833242
4,75,6.741010108321763,0.042069505873642
85,91,9.104591257308506,0.6706786433254306
77,47,7.373105749484914,0.342128451024016
97,25,7.551534579609695,0.8037059903606372
0,65,0.18652005163854013,0.5596295475108785
74,32,3.8660598542307167,0.36416943608251073
32,42,2.979184547336715,0.8546082155458167
58,37,7.356194239909315,0.6748553130671284
6,4,9.441521880256872,0.6546753816907176
