Agent Index,Interacting Agent Index,Time Interval,Intensity
24,22,2.9126818485457227,0.3062502402593752
70,75,7.2640730025786295,0.629716149201804
31,18,7.330169099939212,0.8053978568791952
93,4,6.636463080011932,0.9417900029895555
39,36,7.258963395972463,0.5027535711183595
67,8,8.3118070759105,0.40722458815879303
58,18,3.6859792198408057,0.02514212638286395
19,67,6.436887485383876,0.5813921401237467
55,20,6.006766646751819,0.766861522605022
56,37,4.369580401099724,0.7545066063955993
76,1,3.090850736286833,0.9860410422879425
20,2,2.2122538751064735,0.3612336038689087
34,12,6.975430024529682,0.624613234003694
32,96,3.050587676311365,0.28375970412714413
75,41,7.85166045809857,0.5441072252205454
40,17,4.941838509462828,0.6923794762394322
96,10,5.122349273134413,0.1602343210968591
22,0,0.29742176804522846,0.07935201348428711
38,75,8.115305318521397,0.1872478777553287
55,58,9.866422364691775,0.799434072835278
7,49,0.1231596065458973,0.006019103130803227
7,66,0.32837469341490233,0.09775416603535003
11,90,1.9215277216415894,0.3608638863999387
95,58,1.6549052827063115,0.7388836894644241
55,89,3.4918943509555342,0.501100680228859
33,47,2.063003195825238,0.6254691951767559
14,17,0.2866509121548366,0.5602100703307697
73,44,8.314534585649568,0.6427245865074744
64,8,6.914977634415856,0.5303422875831179
92,29,4.618361545030978,0.4025247887701302
78,52,8.394118930513107,0.8428192212566906
8,9,7.154540591525763,0.7681419593535012
16,78,5.870375376288676,0.2516987688916821
45,15,7.22290052422495,0.5789335840015365
30,70,0.9304791318675509,0.4358317276440241
49,58,3.6431043294920187,0.04814527874300567
58,7,9.247696072347372,0.6255585831106495
57,37,1.2072493171597976,0.3312372284986912
55,53,5.920168404176785,0.021570225426554734
93,95,9.270889095454812,0.990510265653494
81,21,0.0194679340984949,0.25879309573438447
14,68,7.476177081485364,0.5803638849832051
48,12,5.871094693209179,0.016679144323287654
31,68,4.764475343220857,0.5689332577292193
72,42,5.742546755802016,0.63520652056623
2,77,4.337892096324857,0.6947518771064183
49,70,2.689481916031582,0.2346540171653292
4,73,7.586705427025796,0.9864978247869635
0,55,7.520409724267434,0.5196642784240297
55,29,6.569064747805761,0.8986552476757952
96,39,0.4746965956888305,0.981056242780302
83,27,4.201419237470898,0.11884356937492535
49,43,2.002194361076721,0.21120283217260039
11,18,7.816131132470934,0.8352094974903228
75,78,1.7360727049404534,0.5661042498991689
66,18,4.324707202155118,0.9011730389581124
44,62,5.963336327035632,0.590330831248187
86,5,5.694819517099006,0.9624636894458778
86,32,8.635331937347214,0.42298712237986
59,37,9.119485006460856,0.04608631468556046
65,55,8.96179606900532,0.03603698154347401
53,57,3.169648036370525,0.3497514597548387
33,32,5.0467562135871615,0.6017709305141903
31,84,2.7072533056392634,0.47866019548591976
82,10,5.102039222186429,0.11077315602194338
20,59,0.4262601008151967,0.8410589832717688
77,61,6.402821803711511,0.3226962865941335
72,79,5.309314703913507,0.047961724848451626
0,47,8.776170972386415,0.032613562673203145
73,53,0.4579456252085079,0.22056235957099768
64,43,1.5696490819412223,0.0337971025431677
68,96,5.0651056351305845,0.0023909162306597898
48,77,6.4972649113014285,0.1609880879803035
89,79,5.287643091155157,0.9218511948809394
46,65,9.890000965899008,0.2799321359444805
87,9,7.147425047713284,0.6823879887739884
83,53,8.643393817035033,0.12893600630222457
32,9,4.919093266911232,0.6053801243752489
89,5,0.18834847867871263,0.08013066781696387
3,97,2.8701443642449354,0.40692134454910356
50,62,6.655688252252143,0.5996512305554584
52,18,4.281205400374355,0.6759452861604844
76,71,8.61244360242969,0.5435611879375963
5,17,7.416150191560677,0.6566592232635489
41,7,8.476104785876835,0.7795940299564589
19,20,1.5760014696603353,0.4746578912950198
80,32,4.164773840970143,0.6471675445446147
76,23,1.057749908595711,0.17445219531009748
12,24,6.31441926298651,0.029933610271667965
71,48,0.1112348878803271,0.7676168247170366
5,41,5.523272358997677,0.8850282091920424
76,40,1.2565672000595307,0.5671999232754229
77,88,7.523319225555285,0.45820127461293914
